date,action,buy_period,buy_thr,sell_period,sell_thr,rsi_low_at_d,rsi_high_at_d,rsi_close_at_d,condition_met,price,mode,reason,low_price,high_price
2016-05-24 00:00:00,SELL,2,24.0,2,90.0,94.6122073351,97.3649374962,97.3001407435,Yes,1.75,FAST_LOW,,1.75,1.8493330479
2016-06-27 00:00:00,BUY,2,24.0,2,90.0,8.9548589713,14.5970551349,9.623586483,Yes,1.6846669912,FAST_HIGH,,1.5066670179,1.6846669912
2016-07-11 00:00:00,SELL,2,24.0,2,90.0,94.0893465495,95.6415818747,94.9928610305,Yes,1.9646669626,FAST_LOW,,1.9646669626,2.0146670341
2018-06-11 00:00:00,BUY,2,24.0,2,90.0,12.131679983,40.8010930815,15.5681837045,Yes,11.7396669388,NO_SOLUTION,,11.5866670609,11.8926668167
2018-08-07 00:00:00,SELL,2,24.0,2,90.0,94.9602655483,97.8402422678,97.748330962,Yes,11.0213327408,FAST_LOW,,11.0213327408,11.28266716
2018-08-13 00:00:00,BUY,2,24.0,2,90.0,9.7335055459,41.6046087161,13.3627225368,Yes,10.3386673927,NO_SOLUTION,,10.1866674423,10.4906673431
2018-08-27 00:00:00,SELL,2,24.0,2,90.0,98.4864969663,99.3296990828,99.1230976125,Yes,10.7793331146,FAST_LOW,,10.7793331146,11.3500003815
2018-09-07 00:00:00,BUY,2,24.0,2,90.0,6.5282088176,42.9410959572,7.271110286,Yes,10.4500002861,NO_SOLUTION,,10.1833333969,10.7166671753
2018-11-02 00:00:00,SELL,2,24.0,2,90.0,48.5979222809,95.1950605305,62.0944893706,Yes,7.3436665535,NO_SOLUTION,,7.007999897,7.67933321
2018-11-12 00:00:00,BUY,2,24.0,2,90.0,4.4144892613,9.0997782396,4.7528507215,Yes,6.757999897,FAST_HIGH,,6.0733327866,6.757999897
2019-03-18 00:00:00,SELL,2,24.0,2,90.0,60.2185353868,93.60813647,79.8908980677,Yes,9.17333364485,NO_SOLUTION,,8.9619998932,9.3846673965
2020-04-02 00:00:00,BUY,2,24.0,2,90.0,14.1426874358,47.830553342,47.0894427193,Yes,5.4863328934,NO_SOLUTION,,5.1753330231,5.7973327637
2020-07-21 00:00:00,SELL,2,24.0,2,90.0,50.4310022346,95.2173133444,59.327005768,Yes,14.6406664848,NO_SOLUTION,,14.2460002899,15.0353326797
2020-07-24 00:00:00,BUY,2,24.0,2,90.0,6.1367764039,19.5277463316,9.3333578578,Yes,13.8333330154,FAST_HIGH,,12.6306667328,13.8333330154
2020-08-05 00:00:00,SELL,2,24.0,2,90.0,58.3839359551,94.2863224387,88.8707026437,Yes,16.55866718295,NO_SOLUTION,,16.2666664124,16.8506679535
2020-08-10 00:00:00,BUY,2,24.0,2,90.0,7.5977377053,48.1668567599,23.1069435162,Yes,15.783667564400002,NO_SOLUTION,,15.3346672058,16.232667923
2020-08-26 00:00:00,SELL,2,24.0,2,90.0,71.6315854509,94.6798149876,93.6172799594,Yes,17.4893331528,NO_SOLUTION,,17.2593326569,17.7193336487
2022-03-07 00:00:00,BUY,2,24.0,2,90.0,6.1990975244,36.2032858349,6.2607523046,Yes,32.54999923705,NO_SOLUTION,,29.5,35.5999984741
2022-03-21 00:00:00,SELL,2,24.0,2,90.0,46.4940591968,95.3088148415,87.0900271657,Yes,38.4250011444,NO_SOLUTION,,36.8800010681,39.9700012207
2022-04-01 00:00:00,BUY,2,24.0,2,90.0,7.0256288301,30.5815023673,9.2180318723,Yes,36.975000381499996,NO_SOLUTION,,34.6199989319,39.3300018311
2023-02-03 00:00:00,SELL,2,24.0,2,90.0,46.8380651766,94.5356856693,53.5284347525,Yes,17.36499977115,NO_SOLUTION,,16.6000003815,18.1299991608
2023-02-13 00:00:00,BUY,2,24.0,2,90.0,14.4304257647,62.6129515072,56.9702844982,Yes,16.095000267,NO_SOLUTION,,15.5699996948,16.6200008392
2023-03-06 00:00:00,SELL,2,24.0,2,90.0,40.462065642,98.3498061849,45.8648082997,Yes,15.64499998095,NO_SOLUTION,,15.0399999619,16.25
2023-03-13 00:00:00,BUY,2,24.0,2,90.0,9.0165111046,47.9667613121,17.8015440915,Yes,13.8449997902,NO_SOLUTION,,13.1499996185,14.5399999619
2023-11-03 00:00:00,SELL,2,24.0,2,90.0,95.7828320569,97.8066891788,97.4355194439,Yes,17.5,FAST_LOW,,17.5,18.7600002289
2023-12-05 00:00:00,BUY,2,24.0,2,90.0,7.2115449512,14.1501742,11.7403529674,Yes,22.0900001526,FAST_HIGH,,21.3400001526,22.0900001526
2023-12-12 00:00:00,SELL,2,24.0,2,90.0,73.325453415,97.5342344694,97.4538366101,Yes,26.15999984745,NO_SOLUTION,,25.6000003815,26.7199993134
2024-09-09 00:00:00,BUY,2,24.0,2,90.0,10.5606143203,42.0011625941,37.853114775,Yes,26.93999958035,NO_SOLUTION,,26.1499996185,27.7299995422
2024-09-27 00:00:00,SELL,2,24.0,2,90.0,47.4258053466,97.8418379058,53.4561141736,Yes,38.5549983978,NO_SOLUTION,,37.0999984741,40.0099983215
2024-10-02 00:00:00,BUY,2,24.0,2,90.0,10.1811136337,56.621430026,42.5093882517,Yes,34.60499954225,NO_SOLUTION,,33.1599998474,36.0499992371
2024-10-15 00:00:00,SELL,2,24.0,2,90.0,16.1664405807,94.3905432651,17.8734986434,Yes,37.414999008150005,NO_SOLUTION,,33.6399993896,41.1899986267
2024-10-16 00:00:00,BUY,2,24.0,2,90.0,15.9643684099,38.0496437118,17.8281271249,Yes,34.875,NO_SOLUTION,,34.0,35.75
2024-11-08 00:00:00,SELL,2,24.0,2,90.0,55.9204724603,94.1245029853,67.2392893448,Yes,35.55999946595,NO_SOLUTION,,34.8400001526,36.2799987793
2024-11-12 00:00:00,BUY,2,24.0,2,90.0,10.7244058478,21.0950627698,15.152833673,Yes,32.5499992371,FAST_HIGH,,30.3799991608,32.5499992371
